,count_of_sizes,colors,color,product_code,reviews,star_rating,Size,comfort,quality
73,"['29682254:6', '29682263:6.5', '29682260:7', '29682259:8', '29682271:8.5', '29682255:9', '29682262:9.5', '29682261:10', '29682256:10.5', '29682253:11', '29682270:11.5', '29682266:12', '29682272:12.5', '29682258:13', '29682268:14', '29682267:15']",[],['Shown: White/Blue Glow/Pimento'],['Style: DZ5955-100'],['Reviews (0)'],['0'],[],[],[]
74,"['29135723:3.5', '29135713:4', '29135721:4.5', '29135728:5', '29134309:5.5', '29135722:6', '29135716:6.5', '29135714:7', '29135719:7.5', '29135715:8', '29134311:8.5', '29134310:9', '29134312:9.5', '29135718:10', '29135730:10.5', '29135717:11', '29135720:13', '29135729:14', '29134308:15']",[],['Shown: Phantom/Midwest Gold/Electric Algae/Gridiron'],['Style: DV6799-007'],['Reviews (6)'],['4.3'],['34% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (3)']
75,['28228292:10.5'],[],['Shown: Black/Volt/Mint Foam/Cave Purple'],['Style: DV9193-001'],['Reviews (0)'],['0'],[],[],[]
76,[],[],[],[],[],[],[],[],[]
77,['28690886:3.5'],[],['Shown: Sanddrift/Lemon Wash/Dark Smoke Grey/University Red'],['Style: DZ5355-126'],['Reviews (0)'],['0'],[],[],[]
78,"['25506823:3.5', '25506821:4', '25506824:4.5', '25506822:5', '25506825:5.5', '11387082:6', '11387083:6.5', '11387084:7', '11387086:8', '11387093:11.5']","['Haystack/Velvet Brown/Haystack', 'Black/Black/Black']",['Shown: Haystack/Velvet Brown/Haystack'],['Style: 454350-700'],['Reviews (408)'],['4.7'],['49% between Runs Small and True to Size'],['95% between Uncomfortable and Average'],['Yes (11)']
79,"['29225106:8.5', '29225091:9', '29225101:9.5', '29225092:10', '29225088:10.5', '29225103:11', '29225098:11.5', '29225096:12', '29225107:15', '29225099:18']","['Black/White', 'Pearl White/Vivid Sky']",['Shown: Pearl White/Vivid Sky'],['Style: CZ9907-200'],['Reviews (75)'],['4.3'],['39% between Runs Small and True to Size'],['77% between Uncomfortable and Average'],['Yes (5)No (1)']
80,[],[],[],[],[],[],[],[],[]
81,"['29682749:6', '29682753:7', '29682741:8', '29682754:8.5', '29682744:9', '29682743:9.5', '29682751:10', '29682752:10.5', '29682757:11', '29682756:11.5', '29682748:12', '29682750:12.5', '29682742:13', '29682759:14', '29682747:15']",[],['Shown: White/Purple Comet/Flat Pewter'],['Style: DZ5978-100'],['Reviews (0)'],['0'],[],[],[]
82,['28645265:6'],[],['Shown: Phantom/White/Elemental Gold/Phantom'],['Style: DX4980-001'],['Reviews (5)'],['5'],['60% between Runs Small and True to Size'],['60% between Uncomfortable and Average'],[]
83,"['28763557:3.5', '28763548:4', '28763545:4.5', '28763558:18']",[],['Shown: Black/Midnight Fog/Midas Gold/Bordeaux'],['Style: DD6958-001'],['Reviews (183)'],['4.7'],['42% between Runs Small and True to Size'],['74% between Uncomfortable and Average'],['Yes (6)']
84,"['29266929:4', '29210197:8', '29210196:13']","['Black/Black/White/Anthracite', 'Night Maroon/Night Maroon/White/Rosewood']",['Shown: Black/Black/White/Anthracite'],['Style: DV7898-001'],['Reviews (4)'],['3.8'],['25% between Runs Small and True to Size'],['75% between Uncomfortable and Average'],[]
85,['28816299:16'],[],['Shown: White/Phantom/Laser Orange/Light Crimson'],['Style: FB9120-160'],['Reviews (0)'],['0'],[],[],[]
86,[],[],[],[],[],[],[],[],[]
87,"['1000034360:3.5', '1000034354:4', '1000034374:4.5', '1000034365:5', '1000034361:5.5', '1000034356:6', '1000034376:6.5', '1000034368:7', '1000034363:7.5', '1000034357:8', '1000034378:8.5', '1000034370:9', '1000034366:9.5', '1000034375:10', '1000034372:10.5', '1000034362:11', '1000034358:11.5', '1000034377:12', '1000034373:12.5', '1000034364:13', '1000034359:13.5', '1000034379:14', '1000034367:15', '1000034353:16', '1000034369:17', '1000034355:18']","['Black/Volt/White', 'Ashen Slate/Diffused Blue/University Blue/White', 'Sail/Bicoastal/Campfire Orange/Safety Orange', 'Black/University Red/Lime Blast/White', 'White/Light Smoke Grey/Black', 'Black/Field Purple/University Gold']",['Shown: Black/Volt/White'],['Style: FB2239-002'],['Reviews (29)'],['4.2'],['19% between Runs Small and True to Size'],['73% between Uncomfortable and Average'],['Yes (21)No (3)']
88,"['29683281:6', '29683291:6.5', '29683286:7', '29683280:8', '29683292:8.5', '29683294:9', '29683284:9.5', '29683296:10', '29683282:10.5', '29683288:11', '29683297:11.5', '29683283:12', '29683287:12.5', '29683289:13', '29683285:14', '29683299:15']",[],['Shown: White/University Gold/College Navy'],['Style: DZ6005-100'],['Reviews (0)'],['0'],[],[],[]
89,"['27486293:7.5', '27486287:9.5', '27486292:10', '27486298:10.5', '27486279:12.5']",[],['Shown: White/Black/Grey Fog/Bright Crimson'],['Style: DC3637-160'],['Reviews (106)'],['4.5'],['50% between Runs Small and True to Size'],['89% between Uncomfortable and Average'],[]
90,"['26620649:4', '26620648:5', '26620660:7.5']",[],['Shown: Shimmer/Desert Sand/Pale Ivory/Sail'],['Style: CZ1929-200'],['Reviews (22)'],['4.7'],['53% between Runs Small and True to Size'],['91% between Uncomfortable and Average'],[]
91,[],[],['Shown: Black/Dark Grey/White'],['Style: 537732-004'],['Reviews (160)'],['4.6'],['41% between Runs Small and True to Size'],['91% between Uncomfortable and Average'],[]
92,"['30285566:4.5', '29913288:6', '29913297:6.5', '29913293:7', '29913294:7.5', '29913287:8', '29913291:8.5', '29913298:9', '29913289:9.5', '29913284:10', '29913295:10.5', '29913296:11', '29913290:11.5', '29913285:12', '29913292:12.5', '29913286:13', '29913300:14', '29913299:15']",[],['Shown: Coyote/Coyote'],['Style: FN3720-900'],['Reviews (1)'],['5'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (1)']
93,"['LTITEM8125:W 5 / M 3.5', 'LTITEM8126:W 5.5 / M 4', 'LTITEM8127:W 6 / M 4.5', 'LTITEM8128:W 6.5 / M 5', 'LTITEM8129:W 7 / M 5.5', 'LTITEM8131:W 7.5 / M 6', 'LTITEM8132:W 8 / M 6.5', 'LTITEM8133:W 8.5 / M 7', 'LTITEM8134:W 9 / M 7.5', 'LTITEM8135:W 9.5 / M 8', 'LTITEM8138:W 10 / M 8.5', 'LTITEM8139:W 10.5 / M 9', 'LTITEM8140:W 11 / M 9.5', 'LTITEM8142:W 11.5 / M 10', 'LTITEM8143:W 12 / M 10.5', 'LTITEM8144:W 12.5 / M 11', 'LTITEM8146:W 13 / M 11.5', 'LTITEM18180:W 13.5 / M 12', 'LTITEM8147:W 14 / M 12.5', 'LTITEM107002:W 14.5 / M 13', 'LTITEM216011:W 15.5 / M 14', 'LTITEM216012:W 16.5 / M 15']",['Multi-Color/Multi-Color'],['Shown: Multi-Color/Multi-Color'],['Style: FJ8893-900'],[],[],[],[],[]
94,"['29682478:8', '29682467:8.5', '29682468:9', '29682470:9.5', '29682466:10', '29682462:10.5', '29682474:11', '29682464:11.5', '29682479:12', '29682471:12.5', '29682475:13', '29682476:14', '29682473:15']",[],['Shown: White/College Navy/Valor Blue'],['Style: DZ5968-100'],['Reviews (0)'],['0'],[],[],[]
95,[],[],[],[],[],[],[],[],[]
96,"['28866801:9', '28866810:9.5', '28866802:10', '28866812:10.5', '28866803:11']","['Black/Sail/Baltic Blue', 'White/White/Sail/Black']",['Shown: Black/Sail/Baltic Blue'],['Style: FD0278-001'],['Reviews (0)'],['0'],[],[],[]
97,"['29498973:9', '29498979:9.5', '29498985:10']","['White/Black/White/Stadium Green', 'White/Summit White/University Red/Light Photo Blue']",['Shown: White/Black/White/Stadium Green'],['Style: DQ7684-101'],['Reviews (3)'],['5'],['50% between Runs Small and True to Size'],['84% between Uncomfortable and Average'],['Yes (3)']
98,"['25752187:6', '25752197:6.5', '25752186:7', '25752192:7.5', '25752189:8', '25752190:8.5', '25752188:9', '25752194:9.5', '25752196:10', '25752201:10.5', '25752199:11', '25752200:11.5', '25752198:12', '25752202:12.5', '25752193:13', '25752191:14', '25752195:15']",['Team Red/White/Black/White'],['Shown: Team Red/White/Black/White'],['Style: CI1172-601'],['Reviews (98)'],['4.6'],['50% between Runs Small and True to Size'],['79% between Uncomfortable and Average'],[]
99,"['29683278:7', '29683275:8', '29683266:8.5', '29683264:9', '29683260:9.5', '29683268:10', '29683274:10.5', '29683267:11', '29683270:11.5', '29683272:12', '29683271:12.5', '29683262:13', '29683263:14', '29683269:15']",[],['Shown: White/Varsity Red/Yellow Ochre'],['Style: DZ6004-100'],['Reviews (0)'],['0'],[],[],[]
100,"['28608657:10', '28608659:10.5', '28608649:11', '28608650:11.5', '28608652:12']",[],['Shown: White/Purple Smoke/University Blue/Cave Purple'],['Style: DQ4128-155'],['Reviews (1)'],['5'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (1)']
101,"['29530107:6', '29530111:6.5', '29530115:7', '29530116:7.5', '29530117:8', '29530119:8.5', '29530118:9', '29530122:9.5', '29530112:10', '29530106:10.5', '29530105:11', '29530113:11.5', '29530104:12', '29530109:12.5', '29530110:13', '29530114:14', '29530120:15']",[],['Shown: Black/Anthracite/Smoke Grey/White'],['Style: DZ2615-001'],['Reviews (28)'],['4.6'],['50% between Runs Small and True to Size'],['80% between Uncomfortable and Average'],['Yes (7)']
102,"['30382869:3.5', '30382871:4', '30382882:4.5', '30382890:5', '30382878:6', '30382874:6.5', '30382888:7', '30382886:7.5', '30382876:8', '30382872:8.5', '30382891:9', '30382884:9.5', '30382883:10', '30382881:10.5', '30382868:11', '30382866:11.5', '30382875:12', '30382880:12.5', '30382887:13', '30382873:14', '30382885:15', '30382879:16', '30382889:17', '30382877:18']",[],['Shown: Black/Coconut Milk/University Red/Tour Yellow'],['Style: FV6079-001'],['Reviews (1)'],['5'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (1)']
103,['29347672:14'],[],['Shown: Photon Dust/Sail/Safety Orange/Dark Smoke Grey'],['Style: FJ4022-025'],['Reviews (6)'],['3.5'],['42% between Runs Small and True to Size'],['75% between Uncomfortable and Average'],['Yes (3)No (1)']
104,"['28867808:6', '28867806:7', '28867807:8', '28867809:9', '28867810:10', '28867811:11', '28867804:12', '28867805:13', '28867802:14', '28867803:15']",[],['Shown: Black/Pro Green/White'],['Style: DD0532-002'],['Reviews (2)'],['4.5'],['0% between Runs Small and True to Size'],['50% between Uncomfortable and Average'],[]
105,"['29967069:4', '29967071:4.5', '29909132:6', '29909130:7', '29909136:7.5', '29909137:8.5', '29909128:9', '29909139:9.5', '29909134:10', '29909129:10.5', '29909125:11.5', '29909123:12', '29909124:13', '29909127:15']",[],['Shown: Racer Blue/Lime Blast/Safety Orange/White'],['Style: 806561-400'],['Reviews (15)'],['4.7'],['50% between Runs Small and True to Size'],['88% between Uncomfortable and Average'],[]
106,"['29821374:8', '29821360:8.5', '29821362:9', '29821376:9.5', '29821361:10', '29821355:10.5', '29821377:11', '29821375:11.5', '29821363:12', '29821369:13', '29821368:14']","['Medium Grey/Gunsmoke/White', 'Black/Anthracite/Green Strike']",['Shown: Black/Anthracite/Green Strike'],['Style: DZ3324-003'],['Reviews (11)'],['3.8'],['61% between Runs Small and True to Size'],['89% between Uncomfortable and Average'],['Yes (6)No (3)']
107,"['29808455:5', '29808454:5.5', '29808468:6', '29808459:6.5', '29808461:7', '29808471:7.5', '29808464:8', '29808463:8.5', '29808467:9', '29808458:9.5', '29808462:10', '29808474:10.5', '29808472:11']",[],['Shown: Coconut Milk/Gum Light Brown/Sesame/Volt'],['Style: FB7076-100'],['Reviews (0)'],['0'],[],[],[]
108,"['28920438:4.5', '28920447:5', '28920442:5.5', '28920441:6', '28920452:6.5', '28920444:7', '28920440:7.5', '28920455:8', '28920443:8.5', '28920439:9', '28920445:9.5', '28920436:10', '28920448:11', '28920437:11.5', '28920435:12', '28920451:13', '28920453:14', '28920450:15']",[],['Shown: White/White/White'],['Style: DZ3674-100'],['Reviews (9)'],['4.6'],['50% between Runs Small and True to Size'],['75% between Uncomfortable and Average'],['Yes (3)']
109,"['29880129:6', '29880116:6.5', '29880122:7', '29880118:7.5', '29880123:8', '29880125:8.5', '29880124:9', '29880127:9.5', '29880114:10', '29880113:10.5', '29880115:11', '29880120:11.5', '29880117:12', '29880121:12.5', '29880119:13', '29880126:14', '29880128:15']","['Summit White/Industrial Blue/Phantom/Cool Grey', 'Phantom/Cargo Khaki/Light Bone/Black']",['Shown: Phantom/Cargo Khaki/Light Bone/Black'],['Style: FB8900-001'],['Reviews (2)'],['3.5'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (1)']
110,"['24682776:8', '24682777:9', '24682780:9.5', '24682789:10', '24682791:10.5', '24682786:11', '24682792:11.5', '24682788:12', '24682790:12.5', '24682783:13', '24682785:14', '24682781:15']",[],['Shown: University Red/Black/University Red'],['Style: CW6999-600'],['Reviews (92)'],['4.9'],['53% between Runs Small and True to Size'],['91% between Uncomfortable and Average'],['Yes (3)']
111,['28755008:6'],[],['Shown: Black/Black/Anthracite/Sail'],['Style: DV0794-001'],['Reviews (13)'],['4.9'],['63% between Runs Small and True to Size'],['88% between Uncomfortable and Average'],['Yes (2)']
112,[],[],['Shown: White/Sail/University Blue'],['Style: FQ6474-100'],['Reviews (0)'],['0'],[],[],[]
113,"['29499325:8', '29499332:9', '29499323:13']","['Yellow Ochre/Yellow Ochre', 'Team Gold/Team Gold', 'Black/Black']",['Shown: Team Gold/Team Gold'],['Style: DX5575-700'],['Reviews (119)'],['4.4'],['65% between Runs Small and True to Size'],['85% between Uncomfortable and Average'],['Yes (32)No (7)']
114,"['29861603:6', '29861593:6.5', '29861599:7', '29861598:7.5', '29861597:8', '29861604:8.5', '29861607:9', '29861605:9.5', '29861608:10', '29861601:10.5', '29861606:11', '29861596:11.5', '29861594:12']","['Anthracite/Black/Light Lemon Twist/Fierce Pink', 'Racer Blue/Safety Orange/Black/White']",['Shown: Anthracite/Black/Light Lemon Twist/Fierce Pink'],['Style: 685131-004'],['Reviews (23)'],['4.2'],['42% between Runs Small and True to Size'],['61% between Uncomfortable and Average'],['Yes (1)']
115,"['29487110:4', '29487109:5', '29487214:6', '29487223:6.5', '29487216:8', '29487105:8.5', '29487215:9', '29487111:9.5', '29487221:10']","['Chocolate/White', 'White/Gum Yellow/Forest Green']",['Shown: White/Gum Yellow/Forest Green'],['Style: FD7039-101'],['Reviews (16)'],['4.8'],['54% between Runs Small and True to Size'],['87% between Uncomfortable and Average'],['Yes (14)']
116,"['30382936:6', '30382939:6.5', '30382937:7', '30382941:7.5', '30382945:8', '30382943:8.5', '30382946:9', '30382934:9.5', '30382948:10', '30382949:10.5', '30382938:11', '30382950:11.5', '30382940:12', '30382947:12.5', '30382942:13', '30382944:14', '30382935:15']",[],['Shown: White/Safety Orange/Vivid Grape/Deep Jungle'],['Style: DX1978-101'],['Reviews (33)'],['4.6'],['48% between Runs Small and True to Size'],['97% between Uncomfortable and Average'],['Yes (11)']
117,"['29232193:7', '29232205:7.5', '29232195:8', '29232207:8.5', '29232209:9.5', '29232202:10', '29232197:10.5', '29232203:11', '29232198:11.5', '29232204:12', '29232206:13', '29232208:14']",[],['Shown: Black/Light Smoke Grey/Black/Light Smoke Grey'],['Style: FJ6245-002'],['Reviews (4)'],['3.5'],['0% between Runs Small and True to Size'],['17% between Uncomfortable and Average'],['Yes (1)No (2)']
118,"['LTITEM8127:6', 'LTITEM8128:6.5', 'LTITEM8129:7', 'LTITEM8131:7.5', 'LTITEM8132:8', 'LTITEM8133:8.5', 'LTITEM8134:9', 'LTITEM8135:9.5', 'LTITEM8138:10', 'LTITEM8139:10.5', 'LTITEM8140:11', 'LTITEM8142:11.5', 'LTITEM8143:12', 'LTITEM8144:12.5', 'LTITEM8146:13', 'LTITEM8147:14', 'LTITEM8148:15']",['Multi-Color/Multi-Color/Multi-Color'],['Shown: Multi-Color/Multi-Color/Multi-Color'],['Style: DO7432-900'],[],[],[],[],[]
119,"['30361910:7', '30361912:7.5', '30361920:8', '30361922:8.5', '30361913:9', '30361909:9.5', '30361911:10', '30361921:10.5', '30361915:11', '30361918:11.5', '30361925:12', '30361919:12.5', '30361923:13', '30361926:14', '30361917:15', '30361914:16', '30361916:17', '30361924:18']","['Black/White/University Red', 'White/White/Cool Grey', 'Black/White/Gym Red']",['Shown: Black/White/University Red'],['Style: 322992-067'],['Reviews (1405)'],['4.8'],['36% between Runs Small and True to Size'],['79% between Uncomfortable and Average'],['Yes (4)']
120,"['29800408:6', '29800411:6.5', '29800412:7', '29800413:7.5', '29800414:8', '29800409:8.5', '29800406:9', '29800400:9.5', '29800405:10', '29800415:10.5', '29800410:11', '29800416:11.5', '29800407:12', '29800401:12.5', '29800402:13', '29800404:14', '29800403:15']",['Mystic Red/Mystic Red/White/Cargo Khaki'],['Shown: Mystic Red/Mystic Red/White/Cargo Khaki'],['Style: DV0833-600'],['Reviews (214)'],['4.8'],['48% between Runs Small and True to Size'],['82% between Uncomfortable and Average'],['Yes (44)No (4)']
121,"['29682603:4', '29682276:6', '29682290:7', '29682282:7.5', '29682285:8', '29682279:8.5', '29682273:9', '29682288:9.5', '29682280:10', '29682291:10.5', '29682292:11', '29682277:11.5', '29682281:12', '29682274:12.5', '29682286:13', '29682287:14', '29682289:15']",[],['Shown: White/Old Royal/Flat Pewter'],['Style: DZ5956-100'],['Reviews (0)'],['0'],[],[],[]
122,['27234262:6.5'],[],['Shown: Velvet Brown/Noble Green/Light Bone/Velvet Brown'],['Style: DJ6229-200'],['Reviews (1)'],['4'],[],[],[]
123,"['29437609:4', '29437612:5', '29437599:5.5', '29437605:6', '29437601:6.5', '29437607:7', '29437604:7.5', '29437603:8', '29437718:8.5', '29437598:9', '29437717:9.5', '29437716:10', '29437602:11', '29437714:11.5']",[],['Shown: Oil Green/Lemon Chiffon/Sequoia/Bright Cactus'],['Style: FB9761-300'],['Reviews (10)'],['4.7'],['40% between Runs Small and True to Size'],['85% between Uncomfortable and Average'],['Yes (10)']
124,"['28691942:3.5', '28691947:4', '28691933:4.5', '28691950:5']",[],['Shown: Light Iron Ore/Summit White/Black/University Red'],['Style: DZ4839-001'],['Reviews (4)'],['5'],['25% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (1)']
125,"['29254036:4', '29254054:4.5', '29254035:5', '29254052:5.5', '29254046:6', '29254050:6.5']","['Coral Stardust/Oxen Brown/Sail/Bright Coral', 'Baltic Blue/Gridiron/Sail/Sesame']",['Shown: Baltic Blue/Gridiron/Sail/Sesame'],['Style: FB8915-400'],['Reviews (6)'],['4.7'],['42% between Runs Small and True to Size'],['92% between Uncomfortable and Average'],['Yes (6)']
126,"['28680326:3.5', '28680328:4', '28680327:4.5', '28680329:5']",['Mineral Slate/Lemon Wash/Khaki/Deep Royal Blue'],['Shown: Mineral Slate/Lemon Wash/Khaki/Deep Royal Blue'],['Style: DV3050-300'],['Reviews (2)'],['5'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],[]
127,"['29682049:7', '29682059:8', '29682050:8.5', '29682054:9', '29682053:9.5', '29682040:10', '29682056:10.5', '29682046:11', '29682052:11.5', '29682042:12', '29682058:13', '29682055:14']",[],['Shown: White/Desert Orange/Anthracite'],['Style: DZ5951-100'],['Reviews (2)'],['5'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (2)']
128,['25655561:9'],['Particle Grey/White/Black'],['Shown: Particle Grey/White/Black'],['Style: CU3517-014'],['Reviews (132)'],['4.6'],['25% between Runs Small and True to Size'],['63% between Uncomfortable and Average'],['Yes (2)']
129,"['LTITEM8150:M 3.5 / W 5', 'LTITEM8151:M 4 / W 5.5', 'LTITEM8152:M 4.5 / W 6', 'LTITEM8125:M 5 / W 6.5', 'LTITEM8126:M 5.5 / W 7', 'LTITEM8127:M 6 / W 7.5', 'LTITEM8128:M 6.5 / W 8', 'LTITEM8129:M 7 / W 8.5', 'LTITEM8131:M 7.5 / W 9', 'LTITEM8132:M 8 / W 9.5', 'LTITEM8133:M 8.5 / W 10', 'LTITEM8134:M 9 / W 10.5', 'LTITEM8135:M 9.5 / W 11', 'LTITEM8138:M 10 / W 11.5', 'LTITEM8139:M 10.5 / W 12', 'LTITEM8140:M 11 / W 12.5', 'LTITEM8142:M 11.5 / W 13', 'LTITEM8143:M 12 / W 13.5', 'LTITEM8144:M 12.5 / W 14', 'LTITEM8146:M 13 / W 14.5', 'LTITEM18180:M 13.5 / W 15', 'LTITEM8147:M 14 / W 15.5', 'LTITEM8148:M 15 / W 16.5', 'LTITEM17016:M 16 / W 17.5', 'LTITEM17017:M 17 / W 18.5', 'LTITEM17018:M 18 / W 19.5']",['Multi-Color/Multi-Color'],['Shown: Multi-Color/Multi-Color'],['Style: HF0004-900'],[],[],[],[],[]
130,"['29764321:8', '29764325:8.5', '29764320:9', '29764329:9.5', '29764331:10', '29764323:10.5', '29764334:11', '29764322:11.5', '29764333:12', '29764324:12.5', '29764328:13', '29764326:14', '29764330:15']",[],['Shown: White/Football Grey/University Red/Hyper Violet'],['Style: FQ7724-106'],['Reviews (0)'],['0'],[],[],[]
131,"['29135772:7', '29135766:7.5', '29135762:8', '29135754:8.5', '29135767:9', '29135760:9.5', '29135756:10', '29135759:10.5', '29135755:11', '29135775:11.5', '29135774:12', '29135763:13', '29135768:14', '29135758:15']","['Black/Cool Grey/White', 'White/Pure Platinum/Black', 'Iron Grey/Sea Glass/Luminous Green/Light Silver', 'Black/Smoke Grey/White', 'White/Black']",['Shown: White/Black'],['Style: DV6800-110'],['Reviews (1)'],['4'],['50% between Runs Small and True to Size'],['50% between Uncomfortable and Average'],['Yes (1)']
132,"['27356914:3.5', '27356912:4', '27356913:4.5', '27356911:5']",[],['Shown: Ridgerock/Turbo Green/Saturn Gold/Black'],['Style: DC6083-200'],['Reviews (2)'],['5'],['50% between Runs Small and True to Size'],['75% between Uncomfortable and Average'],[]
133,"['28868143:6', '28868138:7', '28868139:8', '28868140:9', '28868134:10', '28868135:11', '28868136:12', '28868137:13', '28868141:14', '28868142:15']",[],['Shown: Black/University Red/White'],['Style: DD0525-002'],['Reviews (8)'],['4.8'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],[]
134,"['29521123:10', '29521119:10.5', '29521122:11', '29521126:12']","['Black/Cardinal Red/White/Vivid Orange', 'Magic Ember/White/Black/Sundial', 'Black/White/Sail/Taxi', 'Black/Sesame/Fire Red/Multi-Color']",['Shown: Black/Cardinal Red/White/Vivid Orange'],['Style: FJ4923-008'],['Reviews (33)'],['5'],['48% between Runs Small and True to Size'],['80% between Uncomfortable and Average'],['Yes (25)']
135,"['29814778:6', '29814768:6.5', '29814777:7', '29814783:7.5', '29814776:8', '29814781:8.5', '29814775:9', '29814779:9.5', '29814771:10', '29814774:10.5', '29814770:11', '29814773:11.5', '29814769:12', '29814772:12.5', '29814784:13', '29814782:14', '29814780:15']",[],['Shown: Phantom/Cargo Khaki/Black/Rugged Orange'],['Style: FB9619-001'],['Reviews (0)'],['0'],[],[],[]
136,"['28596035:11', '28596034:11.5', '28596025:12', '28596023:13', '28596027:14', '28596026:15', '28596029:16']","['White/Wolf Grey/Pure Platinum/Black', 'Black/Dark Smoke Grey/Light Smoke Grey/White']",['Shown: White/Wolf Grey/Pure Platinum/Black'],['Style: CZ5911-100'],['Reviews (132)'],['4.8'],['17% between Runs Small and True to Size'],['50% between Uncomfortable and Average'],['Yes (2)']
137,"['27613853:3.5', '27613854:4', '27613855:4.5', '27613856:5', '27613857:5.5', '27613858:6', '27613859:6.5', '27613860:7', '27613861:7.5', '27613862:8', '27613863:8.5', '27613864:9', '27613865:9.5', '27613844:10', '27613845:10.5', '27613846:11']",[],['Shown: Black/Black'],['Style: DD2858-001'],['Reviews (22)'],['4'],['63% between Runs Small and True to Size'],['87% between Uncomfortable and Average'],['Yes (6)No (1)']
138,['28976150:11'],[],['Shown: White/White/White'],['Style: FD1146-100'],['Reviews (112)'],['4.6'],['58% between Runs Small and True to Size'],['82% between Uncomfortable and Average'],['Yes (5)No (1)']
139,"['29683767:3.5', '29683769:4', '29683770:4.5', '29683771:5', '29683768:5.5', '29682233:6', '29682234:6.5', '29682249:7', '29682243:8', '29682236:8.5', '29682247:9', '29682252:9.5', '29682244:10', '29682245:10.5', '29682241:11', '29682250:11.5', '29682238:12', '29682237:12.5', '29682246:13', '29682235:14', '29682239:15']",[],['Shown: White/Team Orange/Black'],['Style: DZ5954-100'],['Reviews (0)'],['0'],[],[],[]
140,"['29682351:8', '29682345:8.5', '29682359:9', '29682344:9.5', '29682350:10', '29682354:10.5', '29682348:11', '29682343:11.5', '29682346:12', '29682349:12.5', '29682352:13', '29682340:14']",[],['Shown: White/Court Purple/University Gold'],['Style: DZ5959-100'],['Reviews (0)'],['0'],[],[],[]
141,"['29861673:4', '29861675:4.5', '29861674:5', '29861676:5.5', '29861664:6', '29861658:6.5', '29861660:7', '29861665:7.5', '29861667:8', '29861662:8.5', '29861668:9', '29861666:9.5', '29861659:10', '29861672:10.5', '29861663:11', '29861669:11.5', '29861656:12', '29861657:12.5', '29861670:13', '29861661:14', '29861671:15']","['Racer Blue/Safety Orange/Lime Blast/White', 'Anthracite/Black/Light Lemon Twist/Fierce Pink']",['Shown: Racer Blue/Safety Orange/Lime Blast/White'],['Style: AA1204-400'],['Reviews (13)'],['3.9'],['37% between Runs Small and True to Size'],['78% between Uncomfortable and Average'],[]
142,"['28868048:6', '28868047:7', '28868046:8', '28868049:9', '28868051:10', '28868050:11', '28868055:12', '28868054:13', '28868053:14', '28868052:15']",[],['Shown: Black/Team Orange/White'],['Style: DD0537-002'],['Reviews (1)'],['5'],[],[],[]
143,"['29671066:7.5', '29671064:8', '29671068:8.5', '29671065:9', '29671075:9.5', '29671062:10']",[],['Shown: White/Gym Red/Sail/Midnight Navy'],['Style: FN6881-100'],['Reviews (26)'],['4.8'],['54% between Runs Small and True to Size'],['89% between Uncomfortable and Average'],['Yes (13)']
144,[],[],[],[],[],[],[],[],[]
145,"['LTITEM8125:5', 'LTITEM8126:5.5', 'LTITEM8127:6', 'LTITEM8128:6.5', 'LTITEM8129:7', 'LTITEM8131:7.5', 'LTITEM8132:8', 'LTITEM8133:8.5', 'LTITEM8134:9', 'LTITEM8135:9.5', 'LTITEM8138:10', 'LTITEM8139:10.5', 'LTITEM8140:11', 'LTITEM8142:11.5', 'LTITEM8143:12']",['Multi-Color/Multi-Color/Multi-Color'],['Shown: Multi-Color/Multi-Color/Multi-Color'],['Style: FZ0815-900'],[],[],[],[],[]
146,"['29519034:7', '29519036:8', '29519037:9', '29519038:10', '29519041:11', '29519042:12', '29519039:13']",[],['Shown: Black/White/Varsity Maize/University Red'],['Style: FD7674-001'],['Reviews (9)'],['5'],['50% between Runs Small and True to Size'],['89% between Uncomfortable and Average'],['Yes (9)']
147,"['29683570:3.5', '29683568:4', '29683567:4.5', '29682673:6', '29682660:6.5', '29682666:7', '29682675:8', '29682671:8.5', '29682662:9', '29682664:9.5', '29682665:10', '29682672:10.5', '29682676:11', '29682667:11.5', '29682668:12', '29682663:12.5', '29682679:13', '29682677:14', '29682678:15', '29682670:16', '29682669:17', '29682661:18']",[],['Shown: White/Black/Brilliant Orange'],['Style: DZ5973-100'],['Reviews (0)'],['0'],[],[],[]
148,"['28690837:3.5', '28690848:4', '28690854:8']",['Summit White/Sail/Coconut Milk/White'],['Shown: Summit White/Sail/Coconut Milk/White'],['Style: DZ5317-121'],['Reviews (6)'],['3.7'],['50% between Runs Small and True to Size'],['67% between Uncomfortable and Average'],['Yes (1)No (1)']
