,count_of_sizes,colors,color,product_code,reviews,star_rating,Size,comfort,quality
81,"['M 5 / W 6', 'M 5.5 / W 6.5', 'M 6 / W 7', 'M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14', 'M 14 / W 15']","['Collegiate Navy / Shadow Navy S22 / Cloud White', 'Mgh Solid Grey / Chalk White / Core Black', 'Core Black / Grey Six / Cloud White']",[],['Product code: IG5268'],['Reviews (41)'],['4.5'],['48.7805'],['79.2683'],['92.0732']
82,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11']","['Grey Three / Core Black / Shadow Violet', 'Cloud White / Core Black / Tech Indigo']",[],['Product code: IF6582'],['Reviews (1)'],['5.0'],[],[],['100']
83,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11']","['Core Black / Grey Two / Solar Red', 'Core Black / Grey Two / Solar Red']",[],['Product code: IF4942'],['Reviews (68)'],['4.3'],['54.4118'],['75.7353'],['85.2941']
84,[],"['Cloud White / Blue Fusion Met. S23 / Silver Metallic', 'Core Black / Silver Metallic / Core Black', 'Cloud White / Silver Metallic / Coral Fusion S23']",[],['Product code: GZ2174'],['Reviews (10)'],['4.9'],['42.5'],['95'],['95']
85,"['M 5 / W 6', 'M 5.5 / W 6.5', 'M 6 / W 7', 'M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14', 'M 14 / W 15']","['Off White / Cream White / Shadow Green', 'Crystal White / Off White / Core Black', 'Core Black / Core Black / Carbon', 'Off White / Cream White / Olive Strata S23', 'Off White / Silver Metallic / Sandy Beige', 'Crystal White / Grey / Off White', 'Off White / Cream White / Royal Blue', 'Wonder Quartz S23 / Wonder Quartz S23 / Wonder Taupe S23']",[],['Product code: HP2201'],['Reviews (373)'],['4.7'],['53.7534'],['85.2547'],['92.0241']
86,[],[],['Grey Five / Core Black / Red'],['Product code: HP9929'],['Reviews (3)'],['5.0'],['50'],['41.6667'],['100']
87,"['M 5 / W 6', 'M 5.5 / W 6.5', 'M 6 / W 7', 'M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14', 'M 14 / W 15']","['Core Black / Cloud White / Cloud White', 'Cloud White / Lucid Blue S23 / Better Scarlet S23', 'Arctic Fusion F23 / Cloud White / Lucid Lemon F23', 'Cloud White / Core Black / Off White', 'Chalk White / Wonder Clay F23 / Cloud White']",[],['Product code: HQ9036'],['Reviews (39)'],['4.7'],['51.2821'],['78.8462'],['94.2308']
88,"['M 5 / W 6', 'M 5.5 / W 6.5', 'M 6 / W 7', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 13 / W 14', 'M 14 / W 15']","['Cream White / Dark Brown / Sand Strata', 'Core Black / Cloud White / Collegiate Gold', 'Grey Three / Core Black / Grey Five', 'Core Black / Core Black / Bliss', 'Feather Grey / Feather Grey / Acid Orange S21', 'Cloud White / Solar Yellow / Cloud White', 'Metal Grey / Feather Grey / Sand', 'Grey Three / Grey Three / Grey Five', 'Cloud White / Cloud White / Grey One', 'Cloud White / Cloud White / Vivid Red S21', 'Trace Grey / Cloud White / Core Black', 'Magic Lime S22 / Cloud White / Core Black', 'Red / Royal Blue / Off White', 'Vivid Red S21 / Cloud White / Gum', 'Legend Ink / Cloud White / Gum', 'Better Scarlet / Team Victory Red / Core Black', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Core Black / Core Black / Core Black', 'Core Black / Core Black / Gum', 'Core Black / Cloud White / Grey Five', 'Cloud White / Cloud White / Cloud White', 'Cloud White / Cloud White / Gum', 'Cloud White / Core Black / Grey Three', 'Mineral Green / Mineral Green / Cloud White', 'Collegiate Gold / Impact Yellow F22 / Core Black', 'Shadow Navy / Cloud White / Collegiate Burgundy', 'Shadow Navy / White Tint / Glory Red', 'White Tint / Glory Red / Semi Lucid Blue', 'Core Black / Semi Lucid Blue / Glory Red', 'Core Black / Active Teal / Cloud White', 'Shadow Navy / Grey Two / Core Black', 'Cloud White / Solar Orange / Core Black', 'Cloud White / Off White / Solar Red', 'Cloud White / Semi Lucid Blue / Core Black', 'Core Black / Semi Lucid Blue S23 / Cloud White', 'Crystal White / Cloud White / Better Scarlet', 'Cloud White / Core Black / Bright Red', 'Core Black / Royal Blue / Cloud White', 'Grey Three / Core Black / Cloud White', 'Core Black / Core Black / Cloud White', 'Focus Olive / Core Black / Shadow Olive', 'Core Black / Carbon / Grey Five']",[],['Product code: GZ9259'],['Reviews (5485)'],['4.6'],['52.1176'],['83.0504'],['86.2443']
89,[],"['Cloud White / Silver Metallic / Grey One', 'Light Aqua / Off White / Flash Aqua', 'Cloud White / Aurora Met. S24 / Crystal Jade S24', 'Cloud White / Core Black / Wonder Quartz']",[],['Product code: IG5467'],['Reviews (9)'],['3.8'],['50'],['77.7778'],['66.6667']
90,[],"['Silver Dawn / Silver Dawn / Lucid Blue', 'Core Black / Cloud White / Bright Royal', 'Non Dyed / Core Black / Wonder Quartz', 'Core Black / Cloud White / Core Black', 'Core Black / Bright Yellow / Cloud White', 'Blue Dawn / Coral Fusion / Blue Fusion', 'White Tint / Court Green S23 / Blue Dawn S23', 'Cloud White / Solar Red / Beam Pink F22', 'Acid Orange S21 / Dash Grey / Bliss Orange', 'Core Black / White Tint / Beam Pink', 'Core Black / Core Black / Magic Beige F22', 'Flash Aqua / Cloud White / Bright Red', 'Grey Four / Crystal White / Wonder Clay F23', 'Wonder Quartz S23 / Gold Metallic / Chalk White', 'Core Black / Lucid Pink F23 / Blue Dawn S23', 'Cloud White / Wonder Blue F23 / Lucid Lemon F23', 'Royal Blue / Silver Dawn S23 / Lucid Lemon F23', 'Grey Two / Cloud White / Grey One', 'Non Dyed / Lucid Pink F23 / Lucid Lemon F23', 'Violet Fusion S23 / Violet Fusion S23 / Flash Aqua F23', 'Chalk White / Cloud White / Dash Grey', 'Wonder Quartz S23 / Cloud White / Wonder Taupe S23']",[],['Product code: HP9477'],['Reviews (551)'],['4.6'],['49.4545'],['85.6364'],['89.8367']
91,[],[],['Cloud White / Blue Fusion Met. / Silver Metallic'],['Product code: GZ2171'],['Reviews (9)'],['4.3'],['61.1111'],['86.1111'],['94.4444']
92,"['5.5', '6', '7.5', '8']","['Silver Dawn / Silver Dawn / Lucid Blue', 'Core Black / Cloud White / Bright Royal', 'Non Dyed / Core Black / Wonder Quartz', 'Core Black / Cloud White / Core Black', 'Core Black / Bright Yellow / Cloud White', 'Blue Dawn / Coral Fusion / Blue Fusion', 'White Tint / Court Green S23 / Blue Dawn S23', 'Cloud White / Solar Red / Beam Pink F22', 'Acid Orange S21 / Dash Grey / Bliss Orange', 'Core Black / White Tint / Beam Pink', 'Core Black / Core Black / Magic Beige F22', 'Flash Aqua / Cloud White / Bright Red', 'Grey Four / Crystal White / Wonder Clay F23', 'Wonder Quartz S23 / Gold Metallic / Chalk White', 'Core Black / Lucid Pink F23 / Blue Dawn S23', 'Cloud White / Wonder Blue F23 / Lucid Lemon F23', 'Royal Blue / Silver Dawn S23 / Lucid Lemon F23', 'Grey Two / Cloud White / Grey One', 'Non Dyed / Lucid Pink F23 / Lucid Lemon F23', 'Violet Fusion S23 / Violet Fusion S23 / Flash Aqua F23', 'Chalk White / Cloud White / Dash Grey', 'Wonder Quartz S23 / Cloud White / Wonder Taupe S23']",[],['Product code: HQ6345'],['Reviews (551)'],['4.6'],['49.4545'],['85.6364'],['89.8367']
93,"['5.5', '6', '6.5', '7', '7.5', '8', '8.5']","['Core Black / Carbon / Wonder Quartz', 'Cloud White / Silver Metallic / Core Black']",[],['Product code: HR0277'],['Reviews (52)'],['4.4'],['52.4038'],['77.4038'],['85.5769']
94,"['M 4.5 / W 5.5', 'M 5 / W 6', 'M 5.5 / W 6.5', 'M 6 / W 7', 'M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5']","['Off White / Off White / Off White', 'Unity Ink / Unity Ink / Off White', 'Silver Green / Off White / Light Brown', 'Clear Onix / Clear Onix / Carbon']",[],['Product code: IG3043'],['Reviews (11)'],['4.7'],['50'],['86.3636'],['90.9091']
95,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11']","['Core Black / Grey Six / Grey Three', 'Wonder Red F22 / Core Black / Pulse Lilac F22', 'Wonder Steel F22 / Core Black / Linen Green F22', 'Core Black / Grey Six / Cloud White', 'Wonder Taupe / Taupe Met. / Impact Orange', 'Silver Dawn S23 / Blue Dawn S23 / Solar Gold', 'Core Black / Grey Six / Grey Three', 'Wonder Silver / Wonder Silver / Lucid Lemon']",[],['Product code: HP7494'],['Reviews (13)'],['4.5'],['57.6923'],['82.6923'],['84.6154']
96,"['M 6 / W 7', 'M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 13 / W 14']","['Team Colleg Gold 2 / Team Colleg Gold 2 / Team Maroon 2', 'Cloud White / Cloud White / Collegiate Navy', 'Core Black / Core Black / Team Colleg Gold 2', 'Off White / Team Victory Red / Cloud White', 'Cloud White / Cloud White / Collegiate Royal', 'Cloud White / Cloud White / Team Power Red 2', 'Core Black / Collegiate Green / Team Orange', 'Cloud White / Cloud White / Team Power Red 2', 'Team Power Red 2 / Team Power Red 2 / Core Black', 'Cloud White / Cloud White / Team Power Red 2', 'Core Black / Core Black / Team Power Red 2', 'Cloud White / Cloud White / Team Maroon 2', 'Core Black / Carbon / Grey Six', 'Halo Silver S21 / Preloved Yellow F23 / Royal Blue', 'Core Black / Better Scarlet S23 / Royal Blue', 'Core Black / Core Black / Lucid Lemon', 'Core Black / Core Black / Team College Purple']",[],['Product code: ID1747'],['Reviews (289)'],['4.8'],['51.6436'],['90.8304'],['93.7716']
97,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11']","['Core Black / Cloud White / Carbon', 'Aurora Black S24 / Zero Metalic / Core Black', 'Cloud White / Cloud White / Halo Silver S21', 'Silver Violet S23 / Silver Metallic / Silver Dawn S23', 'Core Black / Carbon / Cloud White', 'Pink Fusion F23 / Cloud White / Wonder Orchid F23', 'Wonder Beige F23 / Silver Metallic / Lucid Lemon F23', 'Arctic Night F23 / Lucid Lemon F23 / Arctic Fusion F23', 'Legend Ink / Zero Metalic / Wonder Clay F23', 'Bliss Lilac F22 / Zero Metalic / Silver Dawn S23', 'Flash Aqua F23 / Silver Metallic / Light Aqua']",[],['Product code: ID9854'],['Reviews (142)'],['4.5'],['49.2958'],['82.2183'],['86.4437']
98,"['6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11']","['Core Black / Core Black / Grey Six', 'Core Black / Grey Four / Cloud White', 'Semi Flash Aqua / Carbon / Lucid Lime']",[],['Product code: IG3204'],['Reviews (10)'],['4.0'],['70'],['72.5'],['92.5']
99,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11']",[],['Purple / Purple / Core Black'],['Product code: GY1549'],['Reviews (19)'],['4.7'],['46.0526'],['89.4737'],['96.0526']
